kota_administrasi,kecamatan,kelurahan,rw,tahun,bulan,lama_genangan,tanggal_kejadian,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,ketinggian_air,jumlah_meninggal
Jakarta Barat,Kec. Kembangan,Kel. Joglo,6,2019,3,0,tgl. 05,0,0,0,15,0
Jakarta Barat,Kec. Kembangan,Kel. Kembangan Utara,"04, 010",2019,3,0,tgl. 05,0,0,0,30 - 40,0
Jakarta Barat,Kec. Kembangan,Kel. Kembangan Selatan,8,2019,3,0,tgl. 05,0,0,0,20,0
Jakarta Barat,Kec. Tambora,Kel. Jembatan Lima,2,2019,3,0,tgl. 05,0,0,0,40,0
Jakarta Selatan,Kec. Pancoran,Kel. Rawajati,7,2019,3,0,"tgl. 02, ",0,0,0,10 - 30,0
Jakarta Selatan,Kec. Pasar Minggu,Kel. Cilandak Timur,3,2019,3,0,tgl 31,0,0,0,80,0
Jakarta Selatan,Kec. Pasar Minggu,Kel. Jati Padang,8,2019,3,0,tgl 31,0,0,0,10 - 60,0
Jakarta Selatan,Kec. Kebayoran Baru,Kel. Petogogan,2,2019,3,0,tgl 31,0,0,0,60,0
Jakarta Selatan,Kec. Cilandak,Kel. Pondok Labu,10,2019,3,0,tgl 31,0,0,0,10 - 30,0
Jakarta Timur,Kec. Jatinegara,Kel. Kampung Melayu,"04, 05, 07,08",2019,3,0,"tgl. 02, ",0,0,0,10 - 100,0
Jakarta Timur,Kec. Kramat Jati,Kel.Cawang,"01, 02, 03, 05, 08",2019,3,0,"tgl. 02, ",0,0,0,10 - 80,0
Jakarta Timur,Kec. Makasar,Kel. Cipinang Melayu,3,2019,3,0,"tgl. 03, ",0,0,0,5 - 10,0
Jakarta Timur,Kec. Cakung,Kel. Rawa Terate,5,2019,3,0,tgl. 06,0,0,0,10 - 20 ,0
Jakarta Timur,Kec. Cakung,Kel. Jatinegara,8,2019,3,0,tgl. 25,0,0,0,20,0
Jakarta Timur,Kec. Pasar Rebo,Kel. Kalisari,9,2019,3,0,tgl 31,0,0,0,50,0
Jakarta Timur,Kec. Ciracas,Kel. Ciracas,9,2019,3,0,tgl 31,0,0,0,50,0
Jakarta Barat,Kec. Cengkareng,Kel. Cengkareng Barat,"09, 10, 14",2019,4,0,tgl. 02,0,0,0,30 - 50,0
Jakarta Barat,Kec. Cengkareng,Kel. Rawa Buaya,"02, 04",2019,4,0,tgl. 28,0,0,0,20 - 80,0
Jakarta Barat,Kec. Kebon Jeruk,Kel. Kedoya Selatan,5,2019,4,0,"tgl. 08, 27",0,0,0,10 - 30,0
Jakarta Barat,Kec. Kembangan,Kel. Kembangan Utara,"01, 04",2019,4,0,tgl. 27,0,2090,0,40 - 110,0
Jakarta Barat,Kec. Kembangan,Kel. Kembangan Selatan,9,2019,4,0,tgl. 27,0,0,0,20,0
Jakarta Selatan,Kec. Kebayoran Baru,Kel. Petogogan,"02, 03",2019,4,0,"tgl. 02, 27",0,0,0,10 - 40,0
Jakarta Selatan,Kec. Kebayoran Baru,Kel. Cipete Utara,6,2019,4,0,tgl. 27,0,0,0,30 - 90,0
Jakarta Selatan,Kec. Pasar Minggu,Kel. Jati Padang,"02, 03, 04, 05, 06",2019,4,0,"tgl. 02, 16, 30",0,0,0,20 - 50,0
Jakarta Selatan,Kec. Pasar Minggu,Kel. Pejaten Timur,"05, 06, 07, 08",2019,4,0,"tgl. 24, 26, 27",0,0,0,100 - 220,0
Jakarta Selatan,Kec. Pancoran,Kel. Pengadegan,"01, 02, 11",2019,4,0,"tgl. 24, 26, 27",0,5390,0,10 - 250,0
Jakarta Selatan,Kec. Pancoran,Kel. Rawajati,"01, 03, 07",2019,4,0,tgl. 26,0,0,0,30 - 100 ,0
Jakarta Selatan,Kec. Pancoran,Kel. Cikoko,1,2019,4,0,tgl. 26 ,0,0,0,20 - 30,0
Jakarta Selatan,Kec. Tebet,Kel. Kebon Baru,10,2019,4,10,"tgl. 24, 26",0,70,0,10 - 50,0
Jakarta Selatan,Kec. Tebet,Kel. Manggarai,1,2019,4,0,tgl.24,0,0,0,50 - 100,0
Jakarta Selatan,Kec. Jagakarsa,Kel. Lenteng Agung,7,2019,4,0,tgl. 26,0,0,0,30 - 50,0
Jakarta Selatan,Kec. Jagakarsa,Kel. Srengseng Sawah,1,2019,4,0,tgl. 26,0,0,0,30,0
Jakarta Selatan,Kec. Jagakarsa,Kel. Jagakarsa,2,2019,4,0,tgl. 30,0,0,0,10 - 20,0
Jakarta Selatan,Kec. Mampang Prapatan,Kel. Bangka,2,2019,4,0,tgl. 27,0,0,0,35 - 70,0
Jakarta Selatan,Kec. Kebayoran Lama,Kel. Pondok Pinang,"05, 08",2019,4,0,"tgl. 27, 30 ",0,0,0,10 - 60,0
Jakarta Selatan,Kec. Kebayoran Lama,Kel. Cipulir,10,2019,4,0,tgl. 30,0,0,0,10 - 20,0
Jakarta Selatan,Kec. Cilandak,Kel. Pondok Labu,3,2019,4,0,tgl. 27,0,0,0,10 - 50,0
Jakarta Timur,Kec. Makasar,Kel. Cipinang Melayu,"02, 03, 04",2019,4,0,"tgl. 02, 13, 30",0,0,0,20 - 60,0
Jakarta Timur,Kec. Makasar,Kel. Kebon Pala,"01, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",2019,4,0,"tgl. 02, 30",0,0,0,10 - 50,0
Jakarta Timur,Kec. Makasar,Kel. Makasar,"04, 05, 07",2019,4,0,tgl. 30,0,240,0,10 - 100,0
Jakarta Timur,Kec. Jatinegara,Kel. Kampung Melayu,"04, 05, 06, 07, 08",2019,4,0,"tgl. 05, 24, 26, 30",0,11370,0,10 - 250,0
Jakarta Timur,Kec. Jatinegara,Kel. Bidara Cina,"04, 05, 06, 07, 11, 12, 14, 15, 16",2019,4,10,"tgl. 24, 26",0,3900,0,20 - 220,0
Jakarta Timur,Kec. Kramat Jati,Kel. Cawang,"01, 02, 03, 05, 06, 08, 12",2019,4,0,"tgl. 24, 26, 30",0,10840,0,10 - 150,0
Jakarta Timur,Kec. Kramat Jati,Kel. Balekambang,"01, 02, 04, 05",2019,4,0,"tgl. 24, 26",0,0,0,30 - 70,0
Jakarta Timur,Kec. Kramat Jati,Kel. Cililitan,"05, 06, 07, 15, 16",2019,4,0,"tgl. 24, 26",0,600,0,20 - 170,0
Jakarta Timur,Kec. Matraman,Kel. Kebon Manggis,4,2019,4,0,tgl. 27,0,0,0,10 - 20,0
Jakarta Timur,Kec. Ciracas,Kel. Cibubur,"03, 10, 12",2019,4,0,tgl. 28,0,0,0,10 - 20,0
Jakarta Timur,Kec. Ciracas,Kel. Kelapa Dua Wetan,2,2019,4,0,tgl. 28,0,0,0,10 - 30,0
Jakarta Timur,Kec. Ciracas,Kel. Rambutan,"02, 03, 05",2019,4,0,tgl. 30,0,1500,0,20 - 40,0
Jakarta Selatan,Kec. Pasar Minggu,Kel. Pejaten Timur,"05, 06, 07, 08",2019,5,0,tgl. 06,0,0,0,20 - 40,0
Jakarta Selatan,Kec. Kebayoran Lama,Kel. Cipulir,10,2019,5,0,tgl. 30 April,0,0,0,10 - 20,0
Jakarta Selatan,Kec. Kebayoran Lama,Kel. Pondok Pinang,5,2019,5,0,tgl. 30 April,0,0,0,10 - 30,0
Jakarta Timur,Kec. Jatinegara,Kel. Kampung Melayu,"04, 05, 07",2019,5,0,"tgl. 06, 16",0,0,0,5 - 20,0
Jakarta Timur,Kec. Jatinegara,Kel. Bidara Cina,"07, 11",2019,5,0,"tgl. 06, 16",0,0,0,20 - 30,0
Jakarta Timur,Kec. Makasar,Kel. Cipinang Melayu,"03, 04",2019,5,0,tgl. 30 April,0,0,0,20 - 100,0
Jakarta Selatan,Kec. Pasar Minggu,Kel. Pejaten Timur,"05, 06, 07, 08",2019,10,0,tgl. 09 Oktober,0,0,0,60 - 100,0
Jakarta Selatan,Kec. Pancoran,Kel. Pengadegan,1,2019,10,0,tgl. 09 Oktober,0,0,0,30,0
Jakarta Timur,Kec. Jatinegara,Kel. Kampung Melayu,"04, 05, 06, 07, 08",2019,10,0,tgl. 09 Oktober,0,0,0,10 - 60,0
Jakarta Timur,Kec. Jatinegara,Kel. Bidara Cina,"07, 11",2019,10,0,tgl. 09 Oktober,0,0,0,20 - 40,0
Jakarta Timur,Kec. Makasar,Kel. Balekambang,5,2019,10,0,tgl. 09 Oktober,0,0,0,10 - 40,0
Jakarta Timur,Kec. Makasar,Kel. Cawang,"03, 05",2019,10,0,tgl. 09 Oktober,0,0,0,30 - 100,0
Jakarta Barat,Kec. Kebon Jeruk,Kel. Sukabumi Selatan ,"01, 02, 04, 05, 07, 08",2019,12,0,tgl. 17,0,0,0,20-100,0
Jakarta Barat,Kec. Palmerah,Kel. Kota Bambu Utara,6,2019,12,0,tgl. 17,0,0,0,20-30 ,0
Jakarta Barat,Kec. Palmerah,Kel. Palmerah,5,2019,12,0,tgl. 27,0,0,0,40,0
Jakarta Barat,Kec. Kali Deres,Kel. Tegal Alur,"01, 08, 03",2019,12,0,tgl. 25,0,0,0,30-70 ,0
Jakarta Barat,Kec. Kali Deres,Kel. Kamal ,6,2019,12,0,tgl. 25,0,0,0,30,0
Jakarta Selatan,Kec. Pasar Minggu,Kel. Jati Padang,"04, 06, 03, 02, 010",2019,12,0,"tgl. 23, 27",0,0,0,20 - 60 ,0
Jakarta Selatan,Kec. Kebayoran Lama,Kel. Pondok Pinang,"05, 08",2019,12,0,"tgl. 26, 27",0,0,0,25 - 75 ,0
Jakarta Selatan,Kec. Kebayoran Lama,Kel. Cipulir,10,2019,12,0,"tgl. 26, 27",0,0,0,25 - 40,0
Jakarta Selatan,Kec. Kebayoran Lama,Kel. Kebayoran Lama Selatan ,4,2019,12,0,tgl 27,0,0,0,50,0
Jakarta Selatan,Kec. Cilandak,Kel Cilandak Barat,2,2019,12,0,"tgl 27, ",0,0,0,60,0
Jakarta Selatan,Kec. Cilandak,Kel Pondok Labu,"01, 03, 07, 010",2019,12,0,"tgl 27, ",0,0,0,30 - 70,0
Jakarta Selatan,Kec. Kebayoran Baru,Kel. Cipete Utara,"06, 010",2019,12,0,"tgl 27, ",0,0,0,20 - 75 ,0
Jakarta Selatan,Kec. Kebayoran Baru,Kel. Petogogan,3,2019,12,0,"tgl 27, ",0,0,0,45,0
Jakarta Selatan,Kec. Kebayoran Baru,Kel. Gunung,1,2019,12,0,"tgl 27, ",0,0,0,50 - 80 ,0
Jakarta Timur,Kec. Makasar,Kel. Kebon Pala,"06, 04, 05",2019,12,0,"tgl. 23, 27",0,0,0,30 - 50 ,0
Jakarta Timur,Kec. Kramat Jati,Kel. Batu Ampar,4,2019,12,0,"tgl 27, ",0,0,0,40,0
Jakarta Timur,Kec. Kramat Jati,Kel. Cawang,3,2019,12,0,"tgl 27, ",0,0,0,50,0
Jakarta Timur,Kec. Jatinegara,Kel. Kampung Melayu,"04, 05, 07, 08, ",2019,12,0,"tgl 27, 31",0,0,0,20- 40 ,0
Jakarta Timur,Kec. Jatinegara,Kel. Bidara Cina,7,2019,12,0,"tgl 27, ",0,0,0,20 - 50,0
Jakarta Pusat,Kemayoran,Gunung Sahari Selatan,"RW 01, 02, 07, 08",2020,1,0,tgl. 01 Januari,0,0,0,10 - 70,0
Jakarta Pusat,Kemayoran,Serdang,"RW 01, 02, 06, 07",2020,1,10,tgl. 01 Januari,0,0,0,10 - 30,0
Jakarta Pusat,Sawah Besar,Pasar Baru,"RW 02, 03, 04, 05, 06, 07, 08",2020,1,0,tgl. 01 Januari,0,6250,0,10 - 70,0
Jakarta Pusat,Tanah Abang,Bendungan Hilir,"RW 07, 09",2020,1,0,tgl. 01 Januari,0,1950,0,31 - 70,0
Jakarta Pusat,Tanah Abang,Karet Tengsin,"RW 02, 03, 04, 05, 06, 07, 09, 11",2020,1,0,tgl. 01 Januari,0,20780,0,71 - 150,0
Jakarta Pusat,Tanah Abang,Petamburan,"RW 02, 03",2020,1,10,tgl. 18 Januari ,0,0,0,40 - 60,0
Jakarta Utara,Cilincing,Cilincing,"RW 05, 06, 09",2020,1,0,tgl. 01 Januari,0,11210,0,10 - 35,0
Jakarta Utara,Cilincing,Marunda,RW 04,2020,1,0,tgl. 01 Januari,0,0,0,10 - 30,0
Jakarta Utara,Cilincing,Rorotan,"RW 01, 02, 03, 04, 05",2020,1,10,"tgl. 01, 24 Januari",0,3380,0,10 - 150,0
Jakarta Utara,Cilincing,Semper Barat,"RW 01, 02, 04, 05, 16",2020,1,0,tgl. 01 Januari,0,5740,0,10 - 70,0
Jakarta Utara,Cilincing,Semper Timur,"RW 02, 03, 10, 11",2020,1,0,tgl. 01 Januari,0,1200,0,10 - 150,0
Jakarta Utara,Cilincing,Suka Pura,"RW 02, 03, 04, 05, 06, 07, 09, 10, 12",2020,1,0,tgl. 01 Januari,0,2780,0,10 - 150,0
Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,"RW 02, 03, 06, 11, 12",2020,1,0,tgl. 01 Januari,0,0,0,10 - 30,0
Jakarta Utara,Kelapa Gading,Kelapa Gading Timur,"RW 15, 16",2020,1,0,tgl. 01 Januari,0,1000,0,10 - 30,0
Jakarta Utara,Kelapa Gading,Pegangsaan Dua,"RW 02, 03, 04, 08, 09, 10, 11",2020,1,0,tgl. 01 Januari,0,2100,0,10 - 70,0
Jakarta Utara,Koja,Tugu Selatan,RW. 04,2020,1,0,tgl. 01 Januari ,0,0,0,20 - 50,0
Jakarta Utara,Penjaringan,Kapuk Muara,"RW. 01, 02, 03, 04, 05, 09",2020,1,0,tgl. 01 Januari,0,0,0,20 - 40,0
Jakarta Utara,Penjaringan,Pejagalan,"RW 08, 09, 10, 12, 13, 14, 15",2020,1,0,tgl. 01 Januari,0,11680,0,10 - 150,0
Jakarta Utara,Penjaringan,Penjaringan,RW 17,2020,1,0,tgl. 01 Januari,0,0,0,10 - 30,0
Jakarta Utara,Penjaringan,Pluit,"RW 01, 11, 22",2020,1,0,"tgl. 24, 27, 28, 30, 31  Januari",0,0,0,15 - 70,0
Jakarta Utara,Pademangan,Ancol,"RW 02, 05, 08, 10",2020,1,0,tgl. 24 Januari,0,0,0,10 - 30,0
Jakarta Barat,Cengkareng,Cengkareng Barat,"RW 01, 03, 05, 06, 07, 09, 10, 11, 14",2020,1,0,"tgl. 01, 24 Januari",0,22200,0,31 - 70,0
Jakarta Barat,Cengkareng,Cengkareng Timur,"RW 02, 03, 04, 05, 06, 12, 13, 14, 16",2020,1,10,tgl. 01 Januari,0,3620,0,10 - 70,0
Jakarta Barat,Cengkareng,Duri Kosambi,"RW 01, 02, 03, 04, 05, 06, 07,08, 09, 10, 11, 12, 13, 14, 15",2020,1,10,tgl. 01 Januari,0,12300,0,71 - 150,0
Jakarta Barat,Cengkareng,Kapuk,"RW 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 15 ,16",2020,1,10,"tgl. 01, 24 Januari",0,44610,0,31 - 70,0
Jakarta Barat,Cengkareng,Kedaung Kali Angke,"RW 01, 02, 03, 04, 05, 06, 07, 08",2020,1,0,tgl. 01 Januari,0,28040,0,31 - 70,0
Jakarta Barat,Cengkareng,Rawa Buaya,"RW 01, 02, 03, 04, 11, 12",2020,1,0,tgl. 01 Januari,0,21330,0,31 - 70,0
Jakarta Barat,Grogol Petamburan,Jelambar Baru,"RW 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13",2020,1,0,tgl. 01 Januari,0,600,0,31 - 70,0
Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,"RW 01, 02, 04, 05, 07",2020,1,0,tgl. 01 Januari,0,850,0,10 - 150,0
Jakarta Barat,Grogol Petamburan,Tomang,RW 14,2020,1,0,tgl. 01 Januari,0,240,0,31 - 70,0
Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,"RW 01, 02, 03, 04, 05, 07, 08, 09",2020,1,0,tgl. 01 Januari ,0,2080,0,31 - 70,0
Jakarta Barat,Kalideres,Kalideres,"RW 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 16, 17",2020,1,0,tgl. 01 Januari,0,1470,0,31 - 70,0
Jakarta Barat,Kalideres,Kamal,"RW 01, 02, 03, 04, 07, 08, 09",2020,1,0,tgl. 01 Januari,0,0,0,10 - 70,0
Jakarta Barat,Kalideres,Pegadungan,"RW 01, 03, 04, 06, 11",2020,1,0,tgl. 01 Januari,0,0,0,10 - 70,0
Jakarta Barat,Kalideres,Semanan,"RW 01, 03, 04, 07, 10",2020,1,10,tgl. 01 Januari,0,21120,0,31 - 200,0
Jakarta Barat,Kalideres,Tegal Alur,"RW 03, 04, 11, 12, 15",2020,1,0,tgl. 01 Januari,0,12080,0,31 - 150,0
Jakarta Barat,Kebon Jeruk,Duri Kepa,"'RW 02, 03, 04, 05, 09, 13, 14",2020,1,0,tgl. 01 Januari,0,1300,0,31 - 70,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,"RW 01, 04, 05",2020,1,0,"tgl. 01, 27 Januari",0,360,0,10 - 150,0
Jakarta Barat,Kebon Jeruk,Kedoya Utara,"RW 02, 04, 05",2020,1,0,tgl. 01 Januari,0,12380,0,31 - 100,0
Jakarta Barat,Kebon Jeruk,Sukabumi Utara,"RW 01, 03, 04, 07, 08, 10, 11",2020,1,0,"tgl. 01, 18 Januari",0,0,0,10 - 140,0
Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,"RW 01, 02, 04, 08",2020,1,0,tgl. 18 Januari,0,0,0,30 - 100,0
Jakarta Barat,Kebon Jeruk,Kelapa Dua ,RW 04,2020,1,0,tgl. 18 Januari,0,0,0,60,0
Jakarta Barat,Kembangan,Joglo,"RW 02, 06",2020,1,0,tgl. 01 Januari,0,0,0,31 -150,0
Jakarta Barat,Kembangan,Kembangan Selatan,"RW 01, 02, 03, 04, 05, 06, 08, 09",2020,1,0,"tgl. 01, 27 Januari",0,7100,0,31 - 120,0
Jakarta Barat,Kembangan,Kembangan Utara,"RW 01, 02, 03, 04, 05, 06, 08, 10, 11",2020,1,0,"tgl. 01, 18 Januari",0,9610,0,30 - 90,0
Jakarta Barat,Kembangan,Meruya Selatan,RW 07,2020,1,0,tgl. 01 Januari,0,0,0,80,0
Jakarta Barat,Kembangan,Meruya Utara,"RW 05, 06",2020,1,0,tgl. 01 Januari,0,0,0,31 - 70,0
Jakarta Barat,Kembangan,Srengseng,"RW 05, 07",2020,1,0,tgl. 01 Januari,0,150,0,71 - 150,0
Jakarta Barat,Palmerah,Jati Pulo,"RW 01, 02, 03, 05, 09",2020,1,0,"tgl. 01, 18 Januari",0,0,0,10 - 30,0
Jakarta Barat,Palmerah,Kemanggisan,"RW  02, 03, 04, 05, 06, 08",2020,1,0,"tgl. 01, 18 Januari",0,0,0,31 - 150,0
Jakarta Barat,Palmerah,Kota Bambu Selatan,RW 01,2020,1,0,tgl. 01 Januari,0,0,0,31 - 150,0
Jakarta Barat,Palmerah,Kota Bambu Utara,"RW 02, 03, 04, 08, 09",2020,1,0,"tgl. 01, 18 Januari",0,0,0,10 - 70,0
Jakarta Barat,Palmerah,Palmerah,"RW 03, 12, 13, 15",2020,1,10,"tgl. 01, 18 Januari",0,0,0,31 - 70,0
Jakarta Barat,Palmerah,Slipi,"RW 03, 04, 05",2020,1,0,tgl. 01 Januari,0,0,0,31 - 70,0
Jakarta Selatan,Cilandak,Cilandak Barat,"RW 02, 12",2020,1,0,tgl. 01 Januari,0,3000,0,71 -180,0
Jakarta Selatan,Cilandak,Cipete Selatan,RW 07,2020,1,0,tgl. 01 Januari,0,650,0,10 - 30,0
Jakarta Selatan,Cilandak,Lebak Bulus,"RW 04, 08",2020,1,0,"tgl. 01, 24, 26  Januari",0,910,0,31 - 70,0
Jakarta Selatan,Cilandak,Pondok Labu,"RW 01, 02, 03, 07, 09, 10",2020,1,0,"tgl. 01, 26 Januari",0,1340,0,31 - 70,0
Jakarta Selatan,Jagakarsa,Jagakarsa,"RW 02, 04",2020,1,0,tgl. 01 Januari,0,2350,0,31 - 70,0
Jakarta Selatan,Jagakarsa,Tanjung Barat,"RW 01, 04, 05",2020,1,0,tgl. 01 Januari,0,0,0,31 - 70,0
Jakarta Selatan,Jagakarsa,Ciganjur,"RW. 01,05,06",2020,1,0,tgl. 01 Januari,0,1500,0,30 - 100,0
Jakarta Selatan,Jagakarsa,Srengseng Sawah,RW.08 ,2020,1,0,tgl. 01 Januari,0,3720,0,10 - 30,0
Jakarta Selatan,Jagakarsa,Lenteng Agung,"RW. 01,02,03,07",2020,1,0,tgl. 01 Januari,0,5070,0,10 - 30,0
Jakarta Selatan,Jagakarsa,Cipedak,RW.01,2020,1,0,tgl. 01 Januari,0,1750,0,10 - 30,0
Jakarta Selatan,Kebayoran Baru,Gunung,"RW 01, 06",2020,1,0,tgl. 01 Januari,0,400,0,71 - 150,0
Jakarta Selatan,Kebayoran Baru,Kramat Pela,"RW 02, 09, 10",2020,1,0,"tgl. 01, 18 Januari",0,520,0,71 - 150,0
Jakarta Selatan,Kebayoran Baru,Petogogan,"RW 01, 02, 03",2020,1,0,"tgl. 01, 18 Januari",0,0,0,71 - 150,0
Jakarta Selatan,Kebayoran Baru,Pulo,"RW 03, 07",2020,1,0,tgl. 01 Januari,0,160,0,30 - 150,0
Jakarta Selatan,Kebayoran Baru,Rawa Barat,RW 05,2020,1,0,tgl. 01 Januari,0,990,0,71 - 150,0
Jakarta Selatan,Kebayoran Baru,Cipete Utara,"RW.01,02,03,04,06,07,09,13",2020,1,0,tgl. 01 Januari,0,2310,0,10 - 70,0
Jakarta Selatan,Kebayoran Lama,Cipulir,"RW 05, 06, 07, 08, 09, 10",2020,1,0,tgl. 01 Januari,0,6750,0,30 - 150,0
Jakarta Selatan,Kebayoran Lama,Grogol Selatan,"RW 05, 06",2020,1,0,"tgl. 01, 18 Januari",0,2500,0,31 - 70,0
Jakarta Selatan,Kebayoran Lama,Grogol Utara,"RW. 04, 05, 14",2020,1,0,"tgl. 01, 18 Januari",0,0,0,20 - 60,0
Jakarta Selatan,Kebayoran Lama,Kebayoran Lama Selatan,RW 10,2020,1,0,tgl. 01 Januari,0,550,0,71 - 150,0
Jakarta Selatan,Kebayoran Lama,Kebayoran Lama Utara,RW 11,2020,1,0,tgl. 01 Januari,0,7000,0,31 - 70,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,"RW 05, 08",2020,1,0,tgl. 01 Januari,0,9620,0,31 - 150,0
Jakarta Selatan,Mampang Prapatan,Bangka,"RW 01, 02, 03, 04",2020,1,0,tgl. 01 Januari,0,10410,0,31 - 150,0
Jakarta Selatan,Mampang Prapatan,Kuningan Barat,"RW 01, 02, 03, 04, 05",2020,1,0,tgl. 01 Januari,0,8160,0,71 - 150,0
Jakarta Selatan,Mampang Prapatan,Mampang Prapatan,"RW 04, 06",2020,1,0,tgl. 01 Januari,0,7970,0,31 - 150,0
Jakarta Selatan,Mampang Prapatan,Pela Mampang,"RW 04, 06, 09, 11",2020,1,0,tgl. 01 Januari,0,10990,0,10 - 150,0
Jakarta Selatan,Mampang Prapatan,Tegal Parang,"RW 03, 04, 05, 06, 07",2020,1,0,tgl. 01 Januari,0,10580,0,31 - 150,0
Jakarta Selatan,Pancoran,Cikoko,RW 01,2020,1,0,tgl. 01 Januari,0,1470,0,71 - 150,0
Jakarta Selatan,Pancoran,Kalibata,"RW 01, 04, 05, 06, 08, 09, 10",2020,1,0,tgl. 01 Januari,0,36150,0,31 - 200,0
Jakarta Selatan,Pancoran,Pancoran,"RW 03, 04",2020,1,0,tgl. 01 Januari,0,3350,0,10 - 30,0
Jakarta Selatan,Pancoran,Pengadegan,"RW 01, 02",2020,1,0,"tgl. 01, 09 Januari ",0,15400,0,71 - 200,0
Jakarta Selatan,Pancoran,Rawajati,"RW 03, 07",2020,1,0,"tgl. 01, 09, 18 Januari ",0,4050,0,10 - 70,0
Jakarta Selatan,Pancoran,Duren Tiga,"RW 01,02,05",2020,1,0,"tgl. 01, 18 Januari",0,3450,0,10 - 30,0
Jakarta Selatan,Pasar Minggu,Cilandak Timur,"RW 01, 03",2020,1,0,tgl. 01 Januari,0,4400,0,71 - 175,0
Jakarta Selatan,Pasar Minggu,Jati Padang,"RW 01, 02, 03, 04, 05, 06, 07, 08, 09, 010",2020,1,0,tgl. 01 Januari,0,7810,0,31 - 70,0
Jakarta Selatan,Pasar Minggu,Kebagusan,"RW 01, 02, 03, 04, 05, 06, 07",2020,1,0,tgl. 01 Januari,0,1850,0,120,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,"RW 05, 06, 07, 08",2020,1,0,"tgl. 01, 09 Januari ",0,0,0,31 - 200,0
Jakarta Selatan,Pasar Minggu,Pejaten Barat,RW 08,2020,1,0,tgl. 24 Januari,0,0,0,60 - 80,0
Jakarta Selatan,Pesanggrahan,Bintaro,"RW 04, 05, 12",2020,1,0,"tgl. 01, 27 Januari",0,1500,0,71 - 150,0
Jakarta Selatan,Pesanggrahan,Petukangan Utara,RW 04,2020,1,0,"tgl. 01, 27 Januari",0,2400,0,71 - 150,0
Jakarta Selatan,Pesanggrahan,Ulujami,"RW 01, 02, 05, 07, 08",2020,1,0,"tgl. 01, 18 Januari",0,3210,0,71 - 200,0
Jakarta Selatan,Pesanggrahan,Petukangan Selatan,RW 06,2020,1,0,tgl 18 Januari,0,0,0,60 - 80,0
Jakarta Selatan,Setiabudi,Guntur,RW 06,2020,1,0,tgl. 01 Januari,0,250,0,31 - 70,0
Jakarta Selatan,Setiabudi,Karet Semanggi,"RW 02, 03,04,08",2020,1,0,tgl. 01 Januari,0,3250,0,71 - 150,0
Jakarta Selatan,Setiabudi,Kuningan Timur,RW.05,2020,1,0,tgl. 01 Januari,0,2690,0,31 - 70,0
Jakarta Selatan,Tebet,Manggarai,"RW 01, 02, 04, 05, 10, 11",2020,1,0,tgl. 01 Januari,0,2560,0,31 - 150,0
Jakarta Selatan,Tebet,Manggarai Selatan,RW 02,2020,1,0,tgl. 01 Januari,0,0,0,71 - 150,0
Jakarta Selatan,Tebet,Bukit Duri,"RW 04, 10, 11, 12",2020,1,10,"tgl. 01, 24 Januari",0,2280,0,71 - 200,0
Jakarta Selatan,Tebet,Kebon Baru,"RW 01, 02, 04, 08, 09, 10",2020,1,0,tgl. 01 Januari,0,17500,0,15 - 100,0
Jakarta Timur,Cakung,Cakung Barat,"RW 01, 03, 06, 07, 08",2020,1,0,tgl. 01 Januari,0,8500,0,31 - 150,0
Jakarta Timur,Cakung,Cakung Timur,"RW 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",2020,1,0,tgl. 02 Januari,0,6580,0,10 - 70,0
Jakarta Timur,Cakung,Penggilingan,"RW 04, 06, 07",2020,1,0,tgl. 01 Januari,0,0,0,10 - 30,0
Jakarta Timur,Cakung,Rawa Terate,"RW 04, 05",2020,1,0,"tgl. 01 , 23, 24 Januari",0,1950,0,10 - 200,0
Jakarta Timur,Cakung,Ujung Menteng,RW 01,2020,1,0,tgl. 01 Januari,0,0,0,31 - 70,0
Jakarta Timur,Cakung,Jatinegara,"RW. 02,03,05,06,07,09,010,12,13,14",2020,1,0,tgl. 01 Januari,0,1500,0,10 - 30,0
Jakarta Timur,Cipayung,Bambu Apus,"RW 01, 02, 03, 05",2020,1,0,tgl. 01 Januari,0,480,0,31 - 150,0
Jakarta Timur,Cipayung,Ceger,"RW 01,02,05",2020,1,0,tgl. 01 Januari,0,800,0,31 - 70,0
Jakarta Timur,Cipayung,Cipayung,"RW 03, 04, 06, 07",2020,1,0,tgl. 01 Januari,0,0,0,31 - 150,0
Jakarta Timur,Cipayung,Lubang Buaya,"RW 03, 12",2020,1,0,tgl. 01 Januari,0,0,0,71 - 150,0
